dealer_number,part_number,first_sale_date,first_sale_date_amount,second_sale_date,second_sale_date_amount,third_sale_date,third_sale_date_amount,fourth_sale_date,fourth_sale_date_amount,fifth_sale_date,fifth_sale_date_amount
111111,10079898,2/1/08,5,,,,,,,,
111111,11514596,8/2/16,1,10/26/15,1,6/26/15,3,1/4/13,2,6/6/12,1
111111,11588356,2/1/08,3,,,,,,,,
111111,12594171,2/1/08,2,,,,,,,,
111111,15802840,10/24/12,1,,,,,,,,
111111,19192675,7/25/16,1,11/2/15,1,9/21/15,1,9/4/15,1,6/4/15,1
111111,25536302,10/24/12,6,,,,,,,,
111111,12612571,10/24/12,1,,,,,,,,
111111,19244501,4/12/16,1,10/24/12,1,,,,,,
111111,97256761,3/27/08,1,2/2/08,1,,,,,,
111111,10387589,9/17/09,1,2/20/08,1,,,,,,
111111,12336075,8/3/10,1,2/20/08,1,,,,,,
111111,9373269,2/20/08,1,,,,,,,,
111111,12499587,2/20/08,1,,,,,,,,
111111,15886464,2/20/08,1,,,,,,,,
111111,25827335,7/31/10,1,6/1/10,1,5/19/10,1,2/9/10,1,1/8/10,1
111111,25868194,2/20/08,1,,,,,,,,
111111,8685700,5/4/16,1,9/1/11,1,,,,,,
111111,15704804,9/1/11,1,,,,,,,,
111111,15865952,9/1/11,1,,,,,,,,
111111,22764045,6/23/16,1,1/26/16,1,10/16/14,1,3/28/13,1,2/9/12,1
111111,24239240,5/4/16,1,8/24/12,1,9/1/11,1,,,,
111111,24256111,5/4/16,1,7/31/13,1,8/31/12,1,8/24/12,1,9/1/11,1
111111,88900330,10/21/16,1,10/20/16,1,9/8/16,1,8/27/16,1,8/15/16,1
111111,88901445,10/6/16,2,9/22/16,1,9/19/16,3,9/6/16,6,7/27/11,3
111111,98061571,5/24/16,1,6/30/15,1,6/8/15,1,9/11/14,1,9/2/14,1
111111,20899964,6/4/15,1,11/3/14,1,12/3/13,1,11/16/13,1,6/7/13,1
111111,9594428,,,,,,,,,,
111111,10341349,3/20/13,1,8/18/09,1,2/11/08,1,,,,
111111,10350676,2/7/13,1,8/20/09,1,2/11/08,1,,,,
111111,11516076,7/2/15,2,5/28/15,1,5/28/14,14,2/24/14,2,2/20/14,2
111111,12335487,3/20/13,1,8/18/09,1,2/11/08,1,,,,
111111,12455089,2/11/08,1,,,,,,,,
111111,15251895,2/11/08,1,,,,,,,,
111111,21998956,9/21/10,1,4/15/10,1,2/19/10,1,12/29/09,1,1/28/09,1
111111,22569359,,,,,,,,,,
111111,22674247,,,,,,,,,,
111111,25713160,8/18/11,1,12/2/09,1,5/4/09,1,2/11/08,1,,
111111,52470788,2/11/08,1,,,,,,,,
111111,500890,2/11/08,1,,,,,,,,
111111,15028620,8/19/16,2,2/12/16,1,12/24/14,1,9/18/14,2,7/9/14,1
111111,19108023,8/1/15,1,8/24/12,1,12/26/11,1,9/28/10,1,7/28/10,1
111111,98002804,10/19/16,2,3/8/16,1,4/14/15,2,8/6/14,1,11/14/13,2
111111,15044636,10/27/10,1,7/13/10,1,5/11/10,1,4/19/10,1,1/20/10,1
111111,15305949,12/4/13,1,2/12/08,1,,,,,,
111111,15619929,10/27/16,1,2/22/10,1,5/16/08,1,2/12/08,1,,
111111,15636877,2/22/10,1,5/16/08,1,2/12/08,1,,,,
111111,15739285,2/12/08,1,,,,,,,,
111111,24501693,2/12/08,1,,,,,,,,
111111,10365723,3/30/09,1,2/12/08,1,,,,,,
111111,12601240,4/20/15,1,7/8/13,1,6/20/12,1,11/19/10,1,2/12/08,1
111111,15024511,3/31/15,2,11/22/10,1,9/14/09,2,10/7/08,2,2/12/08,2
111111,19110995,2/12/08,4,,,,,,,,
111111,19133669,8/21/10,1,1/20/10,2,6/18/08,1,2/12/08,2,10/19/06,2
111111,19180606,,0,,0,,0,,0,,0
111111,22687711,10/21/08,1,2/12/08,1,,,,,,
111111,24209839,5/20/15,1,10/24/12,1,4/23/12,1,12/13/10,1,12/2/10,1
111111,96183108,2/12/08,1,,,,,,,,
111111,96349976,3/24/09,1,2/12/08,1,,,,,,
111111,15232755,5/22/14,1,2/27/14,1,12/16/13,1,11/1/10,1,8/26/10,1
111111,15261796,3/19/14,1,12/26/13,1,10/27/10,1,10/21/09,1,5/27/08,1
111111,15845961,2/6/14,1,1/8/14,1,6/26/12,1,10/28/10,1,11/2/09,1
111111,15921680,2/8/08,4,,,,,,,,
111111,25784530,5/6/08,1,5/5/08,1,2/8/08,1,,,,
111111,26021769,10/19/10,1,2/8/08,1,1/17/07,1,12/21/06,1,11/8/06,1
111111,12499333,7/29/13,1,2/8/08,1,,,,,,
111111,16824540,4/18/15,1,1/30/14,1,3/22/12,1,2/8/08,1,,
111111,17801323,7/29/13,1,2/8/08,1,,,,,,
111111,24505049,11/25/09,1,2/8/08,1,,,,,,
111111,3034832,2/18/08,1,,,,,,,,
111111,12156900,10/3/13,1,1/24/12,1,2/18/08,1,,,,
111111,12157093,10/3/13,1,1/24/12,1,1/12/10,1,2/18/08,1,5/1/07,1
111111,25808717,2/18/08,1,,,,,,,,
111111,14012694,5/16/12,1,2/18/08,1,,,,,,
111111,19179429,12/30/11,1,6/23/09,1,2/18/08,1,,,,
111111,15282143,11/9/09,1,,,,,,,,
111111,15925738,10/16/14,1,1/2/12,1,11/9/09,1,,,,
111111,19129781,11/9/09,1,,,,,,,,
111111,19129782,11/9/09,1,,,,,,,,
111111,25774937,11/9/09,2,,,,,,,,
111111,10369644,1/5/10,1,11/9/09,1,,,,,,
111111,12096466,11/9/09,1,,,,,,,,
111111,97216410,11/9/09,1,,,,,,,,
111111,10386722,2/19/08,1,,,,,,,,
111111,25818082,2/19/08,1,,,,,,,,
111111,454947,2/19/08,2,,,,,,,,
111111,11570082,7/17/15,2,3/31/15,2,7/19/14,1,6/25/14,1,5/28/14,2
111111,12413091,10/26/09,1,2/19/08,1,,,,,,
111111,12612369,2/19/08,4,,,,,,,,
111111,15046999,10/29/09,1,2/19/08,1,,,,,,
111111,15047000,10/29/09,1,2/19/08,1,,,,,,
111111,15751726,11/5/13,1,6/20/11,1,10/29/09,1,2/19/08,1,,
111111,15756831,12/1/09,1,2/19/08,1,,,,,,
111111,19161856,4/17/09,1,2/19/08,2,,,,,,
111111,25788476,4/20/16,1,12/28/11,1,9/11/08,1,2/19/08,1,,
111111,15929918,5/16/16,1,3/23/15,2,,,,,,
111111,19153067,3/23/15,1,,,,,,,,
111111,15925505,2/15/16,1,3/23/15,1,,,,,,
111111,24229664,3/23/15,1,,,,,,,,
111111,10313647,2/14/08,1,,,,,,,,
111111,10440715,2/14/08,2,,,,,,,,
111111,10440716,2/14/08,2,,,,,,,,
111111,10440719,2/14/08,1,,,,,,,,
111111,10447503,2/14/08,1,,,,,,,,
111111,12345726,2/14/08,4,,,,,,,,
111111,15035542,9/27/11,1,2/14/08,1,,,,,,
111111,15131228,2/14/08,1,,,,,,,,
111111,15195709,10/22/10,1,2/14/08,1,,,,,,
111111,15248662,2/14/08,1,,,,,,,,
111111,15759621,4/1/13,1,2/14/08,1,,,,,,
111111,15818637,2/14/08,1,,,,,,,,
111111,15829067,2/14/08,1,,,,,,,,
111111,15834249,2/14/08,1,,,,,,,,
111111,15834373,2/14/08,1,,,,,,,,
111111,15851494,3/7/08,1,2/14/08,1,,,,,,
111111,15857168,2/14/08,1,,,,,,,,
111111,15868159,2/14/08,1,,,,,,,,
111111,15869752,2/14/08,1,,,,,,,,
111111,15895252,2/14/08,1,,,,,,,,
111111,15915335,2/14/08,1,,,,,,,,
111111,15915381,2/14/08,1,,,,,,,,
111111,15924266,5/16/08,1,2/14/08,1,,,,,,
111111,15932447,2/14/08,1,,,,,,,,
111111,15943838,2/14/08,1,,,,,,,,
111111,22584100,2/14/08,1,,,,,,,,
111111,22681652,8/7/08,1,2/14/08,1,,,,,,
111111,22714456,10/21/09,1,2/14/08,1,5/23/07,1,,,,
111111,25640464,,,,,,,,,,
111111,25827683,2/14/08,1,,,,,,,,
111111,26055105,2/14/08,1,,,,,,,,
111111,26086581,2/14/08,1,,,,,,,,
111111,88983018,2/14/08,1,,,,,,,,
111111,11515638,7/25/14,12,7/24/14,6,5/22/14,4,3/1/14,10,1/29/13,2
111111,12137127,2/14/08,1,,,,,,,,
111111,12563240,7/30/13,1,2/14/08,1,,,,,,
111111,15263047,2/14/08,1,,,,,,,,
111111,15269820,2/14/08,1,,,,,,,,
111111,19153299,3/16/12,1,7/31/09,1,2/14/08,1,,,,
111111,19153300,3/16/12,1,7/31/09,1,2/14/08,1,,,,
111111,19157530,4/22/15,1,1/23/09,1,7/18/08,1,2/14/08,1,,
111111,19165360,9/5/13,1,2/14/08,1,,,,,,
111111,25802606,4/8/08,2,2/19/08,1,7/14/07,1,3/21/07,1,3/20/07,1
111111,89056584,2/14/08,4,,,,,,,,
111111,12589867,9/20/16,1,9/15/16,2,8/8/16,2,6/21/16,2,5/20/16,2
111111,15195678,9/29/16,1,4/19/11,1,3/21/11,1,11/17/08,1,2/13/08,1
111111,88941606,1/23/15,1,2/13/08,1,,,,,,
111111,12102626,2/13/08,1,,,,,,,,
111111,12335590,,,,,,,,,,
111111,12570260,2/11/12,1,2/13/08,1,,,,,,
111111,14041596,2/13/08,1,,,,,,,,
111111,15815516,2/13/08,2,,,,,,,,
111111,19148485,5/6/08,4,2/13/08,2,,,,,,
111111,89042211,2/15/13,1,11/14/12,1,10/30/12,1,5/15/12,1,3/1/11,1
111111,11609336,2/15/08,4,,,,,,,,
111111,15195677,2/28/14,1,7/30/13,1,12/21/09,1,9/3/08,1,7/11/08,1
111111,15744372,2/15/08,1,,,,,,,,
111111,15744374,2/15/08,1,,,,,,,,
111111,19164839,6/13/08,4,2/15/08,4,,,,,,
111111,24574578,2/15/08,2,,,,,,,,
111111,25694992,2/15/08,2,,,,,,,,
111111,25700165,,,,,,,,,,
111111,11508231,2/26/09,5,2/15/08,4,,,,,,
111111,11518121,4/14/14,1,12/1/12,12,11/23/12,2,2/15/08,2,,0
111111,12470318,10/10/13,2,4/10/13,2,12/29/11,2,4/21/09,2,2/15/08,2
111111,14093869,2/15/08,2,,,,,,,,
111111,15237646,2/15/08,1,,,,,,,,
111111,15745402,2/15/08,1,,,,,,,,
111111,20733729,2/15/08,2,,,,,,,,
111111,24226180,2/15/08,1,,,,,,,,
111111,11570097,7/12/16,2,2/2/16,2,3/28/08,4,2/15/08,2,,0
111111,15100961,3/5/08,1,,,,,,,,
111111,15233586,3/14/13,1,11/21/12,1,10/6/11,1,2/20/10,1,10/28/09,1
111111,88860737,6/3/11,1,11/5/09,1,9/15/09,1,6/29/09,2,3/5/08,1
111111,96350674,6/4/12,1,3/5/08,1,,,,,,
111111,12603783,8/2/13,1,1/23/13,1,1/11/13,1,3/5/08,1,,
111111,15175401,7/17/14,1,12/21/13,1,3/5/08,1,,,,
111111,15585421,3/5/08,1,,,,,,,,
111111,15831648,8/1/08,1,3/5/08,1,,,,,,
111111,24507474,4/22/13,1,3/5/08,1,,,,,,
111111,88910572,3/5/08,1,,,,,,,,
111111,94501228,3/5/08,3,,,,,,,,
111111,96184082,3/5/08,1,,,,,,,,
111111,25799002,9/3/11,1,,,,,,,,
111111,19116642,12/30/15,1,2/3/12,1,7/13/09,1,12/8/08,1,8/4/08,1
111111,15201407,2/23/08,2,,,,,,,,
111111,89018383,9/6/11,1,,,,,,,,
111111,89023525,9/6/11,1,,,,,,,,
111111,9597950,1/12/16,1,1/6/15,1,9/6/11,1,,,,
111111,15837687,9/6/11,1,,,,,,,,
111111,10104561,9/6/11,1,,,,,,,,
111111,10324032,9/6/11,1,,,,,,,,
111111,13500015,6/26/09,1,,,,,,,,
111111,15111879,6/26/09,1,,,,,,,,
111111,15270970,2/26/16,1,1/22/16,1,10/16/15,1,12/2/14,1,6/2/14,1
111111,19137357,6/29/09,1,6/26/09,1,,,,,,
111111,12380202,6/26/09,1,,,,,,,,
111111,25956915,7/1/09,1,6/26/09,1,,,,,,
111111,10333709,6/20/16,1,3/3/15,1,4/25/13,1,9/30/11,1,9/6/11,1
111111,10347147,2/22/08,1,,,,,,,,
111111,11519119,2/22/08,4,,,,,,,,
111111,14087520,2/22/08,1,,,,,,,,
111111,15277652,2/22/08,1,,,,,,,,
111111,15801699,2/22/08,1,,,,,,,,
111111,15839172,9/30/11,1,2/22/08,1,,,,,,
111111,15942375,2/22/08,1,,,,,,,,
111111,15942840,2/22/08,1,,,,,,,,
111111,15954621,2/22/08,1,,,,,,,,
111111,19178116,8/29/16,1,3/19/14,2,3/17/14,2,11/11/13,1,3/27/13,1
111111,23500810,2/22/08,1,,,,,,,,
111111,25795064,2/22/08,1,,,,,,,,
111111,25830551,10/26/11,1,8/25/11,1,8/15/11,1,7/12/11,1,8/10/10,1
111111,25834168,9/30/11,1,2/22/08,1,,,,,,
111111,25836163,10/6/08,1,2/22/08,1,,,,,,
111111,25868007,1/13/09,1,2/22/08,1,,,,,,
111111,89039691,10/10/15,1,10/23/12,1,9/21/12,1,6/2/12,1,5/16/11,1
111111,96350550,10/4/10,1,12/3/08,1,7/28/08,1,3/5/08,1,2/22/08,1
111111,12192436,,,,,,,,,,
111111,12538693,,,,,,,,,,
111111,15194280,2/22/08,1,,,,,,,,
111111,22629357,2/22/08,1,,,,,,,,
111111,25912655,1/27/10,1,8/13/09,1,2/22/08,1,,,,
111111,15132816,2/26/08,1,,,,,,,,
111111,15881512,2/26/08,1,,,,,,,,
111111,30011288,2/26/08,1,,,,,,,,
111111,12573024,2/26/16,1,1/13/16,1,6/11/15,1,2/11/15,1,3/7/14,1
111111,15214501,2/23/16,1,5/14/13,1,12/30/10,1,2/26/08,1,,
111111,15680830,2/20/09,1,6/11/08,1,2/26/08,1,,0,,0
111111,15930528,2/26/08,1,,,,,,,,
111111,17800659,5/19/16,1,10/26/13,1,8/25/09,1,9/25/08,1,2/26/08,1
111111,25879083,2/27/08,1,10/10/07,1,,0,,0,,0
111111,89059653,1/27/15,1,7/19/14,1,7/2/14,1,6/18/14,1,10/25/13,1
111111,3913863,2/25/08,2,,,,,,,,
111111,10188023,5/12/09,1,2/25/08,2,,,,,,
111111,10268932,2/25/08,8,,,,,,,,
111111,10363850,,,,,,,,,,
111111,10370895,10/3/11,1,2/25/08,2,,,,,,
111111,10370896,2/25/08,1,,,,,,,,
111111,11516695,2/25/08,4,,,,,,,,
111111,12336058,4/23/14,1,6/28/12,1,,,,,,
111111,14055822,2/25/08,8,,,,,,,,
111111,14084051,6/9/11,2,2/25/08,2,,,,,,
111111,15184353,5/12/14,1,2/26/08,1,2/25/08,1,,,,
111111,15253814,2/25/08,1,,,,,,,,
111111,15548415,2/25/08,1,,,,,,,,
111111,15973478,2/25/08,4,,,,,,,,
111111,19120818,,,,,,,,,,
111111,19120822,,,,,,,,,,
111111,19121293,2/25/08,1,8/10/07,1,1/2/07,1,8/1/06,1,,0
111111,19179933,1/4/13,1,4/18/11,1,10/16/09,1,12/31/08,1,6/3/08,1
111111,20699808,9/22/08,4,4/22/08,4,2/25/08,20,,,,
111111,89060115,2/25/08,1,,,,,,,,
111111,91172296,2/25/08,1,,,,,,,,
111111,96051417,2/25/08,1,,,,,,,,
111111,96059932,2/25/08,1,,,,,,,,
111111,10098137,2/25/08,2,,,,,,,,
111111,10098138,2/25/08,2,,,,,,,,
111111,12552437,2/25/08,1,,,,,,,,
111111,14048914,2/25/08,2,,,,,,,,
111111,14064521,2/25/08,1,,,,,,,,
111111,14105144,2/25/08,2,,,,,,,,
111111,14105145,2/25/08,2,,,,,,,,
111111,15246491,3/4/16,1,4/14/15,1,8/29/14,2,6/13/12,1,11/12/10,1
111111,361628,2/21/08,1,,,,,,,,
111111,12591996,2/21/08,1,,,,,,,,
111111,15080154,2/21/08,1,,,,,,,,
111111,24100005,7/14/11,8,6/10/10,20,10/2/09,4,2/23/09,20,2/21/08,20
111111,24100294,2/23/12,16,1/24/11,20,1/12/11,16,1/11/11,4,6/10/10,20
111111,24100364,1/24/11,1,6/10/10,1,5/13/10,1,2/23/09,1,2/21/08,1
111111,24100366,1/24/11,1,1/12/11,1,6/10/10,1,2/23/09,1,2/21/08,1
111111,94857490,2/21/08,1,,,,,,,,
111111,15763229,1/13/14,1,10/6/08,1,2/21/08,1,,,,
111111,15768779,2/21/08,1,,,,,,,,
111111,18038887,2/21/08,1,,,,,,,,
111111,19143578,2/21/08,4,,,,,,,,
111111,19145325,1/22/13,4,8/31/10,4,6/26/09,2,2/21/08,4,,
111111,19152696,2/21/08,2,1/10/07,2,,0,,0,,0
111111,24024822,7/1/11,1,2/21/08,1,,,,,,
111111,25699150,2/21/08,1,,,,,,,,
111111,25866266,2/21/08,1,,,,,,,,
111111,88970676,,,,,,,,,,
111111,11518424,2/29/08,2,,,,,,,,
111111,15829165,2/29/08,1,,,,,,,,
111111,24237634,2/29/08,1,,,,,,,,
111111,96403170,2/29/08,1,,,,,,,,
111111,96540253,3/30/16,1,8/24/09,1,2/29/08,1,,,,
111111,326755,2/29/08,1,,,,,,,,
111111,9442882,2/29/08,1,,,,,,,,
111111,12495715,3/10/10,1,2/29/08,1,,,,,,
111111,15868887,4/1/08,1,4/1/06,1,,0,,0,,0
111111,26038356,11/30/11,1,5/21/10,1,2/29/08,1,,,,
111111,15289435,3/1/08,1,,,,,,,,
111111,15915519,4/18/16,1,3/1/08,1,,,,,,
111111,25861239,3/1/08,1,,,,,,,,
111111,19153392,10/27/16,1,10/3/16,1,8/17/16,1,8/6/16,1,12/17/15,1
111111,25920655,,0,,0,,0,,0,,0
111111,15131283,3/15/10,1,9/22/09,1,12/5/08,1,3/4/08,1,,
111111,15889548,3/4/08,1,,,,,,,,
111111,15901540,3/4/08,1,,,,,,,,
111111,15901541,3/4/08,1,,,,,,,,
111111,15952190,6/23/16,1,2/17/16,1,5/6/14,1,1/31/12,1,3/4/08,1
111111,15952195,1/26/12,1,3/4/08,1,,,,,,
111111,25783541,6/23/16,1,4/13/16,1,1/26/16,1,7/1/15,1,5/24/13,1
111111,25783542,6/23/16,1,2/17/16,1,2/4/12,1,1/31/12,1,3/4/08,1
111111,25804174,3/4/08,1,,,,,,,,
111111,25828534,6/23/16,1,4/18/16,1,3/4/08,1,,,,
111111,25833268,3/4/08,1,,,,,,,,
111111,25887678,3/4/08,1,,,,,,,,
111111,18030956,3/4/08,1,,,,,,,,
111111,19175763,8/20/15,2,6/29/10,1,3/4/08,2,3/14/07,2,6/1/06,2
111111,24504575,3/4/08,1,,,,,,,,
111111,89037525,12/17/14,1,3/4/08,1,,,,,,
111111,12365309,10/21/09,1,2/27/08,1,,,,,,
111111,12385527,9/2/09,1,2/27/08,1,,,,,,
111111,12565560,2/27/08,1,,,,,,,,
111111,19133597,2/27/08,1,,,,,,,,
111111,22677855,3/23/09,1,2/27/08,1,,,,,,
111111,1104076,2/27/08,1,,,,,,,,
111111,10395212,12/12/08,1,7/21/08,1,4/18/08,1,2/29/08,1,12/26/07,1
111111,12575483,2/27/08,1,,,,,,,,
111111,15254060,2/27/08,1,,,,,,,,
111111,19169005,5/31/16,2,4/27/16,1,7/17/14,1,6/28/13,1,5/14/13,1
111111,22672293,5/9/11,1,2/27/08,1,,,,,,
111111,88937513,1/10/14,1,9/5/08,1,2/27/08,1,,,,
111111,88937517,9/5/08,1,2/27/08,1,,,,,,
111111,16532724,1/25/14,1,2/10/11,1,,,,,,
111111,19257784,7/7/11,1,12/27/10,1,4/22/10,1,,0,,0
111111,20958131,2/10/11,1,,,,,,,,
111111,21170657,2/10/11,1,,,,,,,,
111111,10421789,2/10/11,1,,,,,,,,
111111,10395706,10/22/13,1,2/10/11,1,,,,,,
111111,19158020,2/10/11,1,,,,,,,,
111111,19202599,9/17/16,1,2/10/11,2,,,,,,
111111,88863400,6/17/13,4,1/15/13,3,2/9/12,2,2/10/11,6,,
111111,98023873,11/1/11,1,6/24/11,7,2/10/11,1,,,,
111111,13503467,6/17/11,1,2/10/11,1,,,,,,
111111,9594918,,,,,,,,,,
111111,10445129,2/28/08,1,,,,,,,,
111111,12495949,2/28/08,1,,,,,,,,
111111,15259660,,,,,,,,,,
111111,15588312,8/26/14,2,4/22/14,2,1/23/14,2,10/10/13,2,4/10/13,2
111111,25774778,2/28/08,1,,,,,,,,
111111,25882191,2/28/08,1,,,,,,,,
111111,12498058,2/28/08,1,,,,,,,,
111111,12498846,2/28/08,1,,,,,,,,
111111,15133272,3/18/08,1,,,,,,,,
111111,16626761,3/18/08,1,,,,,,,,
111111,12073928,3/18/08,1,,,,,,,,
111111,12557083,3/18/08,1,,,,,,,,
111111,24503648,7/8/15,1,10/31/14,1,3/18/08,1,,,,
111111,25532090,3/18/08,1,,,,,,,,
111111,25828811,3/18/08,1,,,,,,,,
111111,12482803,3/7/08,1,,,,,,,,
111111,15046470,3/7/08,1,,,,,,,,
111111,15246822,6/23/16,1,3/7/08,1,,,,,,
111111,96655237,3/7/08,1,,,,,,,,
111111,1240382,9/23/09,1,3/7/08,1,,,,,,
111111,3869910,3/7/08,1,,,,,,,,
111111,8640518,3/7/08,1,,,,,,,,
111111,8672945,3/7/08,1,,,,,,,,
111111,9774413,3/7/08,1,,,,,,,,
111111,15562374,3/7/08,1,,,,,,,,
111111,19201447,9/21/11,1,2/1/11,1,3/31/10,1,3/1/10,1,1/4/10,1
111111,25512340,3/7/08,1,,,,,,,,
111111,15279414,3/8/08,1,,,,,,,,
111111,10364312,3/8/08,2,,,,,,,,
111111,89044639,3/10/08,1,,,,,,,,
111111,89044640,3/10/08,1,,,,,,,,
111111,15706041,3/29/13,1,2/6/09,1,3/10/08,2,,,,
111111,18029869,3/10/08,2,,,,,,,,
111111,97061869,3/10/08,1,,,,,,,,
111111,97222509,3/10/08,1,,,,,,,,
111111,15871576,4/1/15,1,1/15/15,1,3/11/10,1,3/10/08,1,6/25/07,1
111111,24213991,3/10/08,1,7/7/07,1,1/30/07,1,11/30/06,1,,
111111,25784598,3/10/08,1,,,,,,,,
111111,25804173,3/8/16,1,8/14/15,1,2/2/15,1,10/14/14,1,8/26/14,1
111111,12470561,6/5/08,1,3/6/08,1,,,,,,
111111,14037833,3/6/08,1,,,,,,,,
111111,15175367,7/7/11,1,3/6/08,1,,,,,,
111111,15687192,3/6/08,1,,,,,,,,
111111,19175101,9/22/16,2,8/12/16,2,8/1/16,2,7/26/16,2,5/14/16,2
111111,25612415,3/6/08,1,,,,,,,,
111111,88910570,5/5/09,1,3/6/08,1,,,,,,
111111,10426228,,,,,,,,,,
111111,15544780,3/6/08,10,,,,,,,,
111111,15836961,6/21/16,1,3/1/16,1,10/14/14,1,3/31/14,1,6/28/12,1
111111,19149496,10/7/14,1,3/6/08,1,,,,,,
111111,25810707,10/14/14,1,5/20/14,1,3/31/14,1,5/2/11,1,3/6/08,1
111111,1972717,11/21/13,1,,,,,,,,
111111,19208223,11/21/13,1,,,,,,,,
111111,15029504,3/13/08,1,,,,,,,,
111111,15120902,12/17/15,1,11/28/14,1,1/17/13,1,4/30/11,1,2/4/11,1
111111,15120903,12/17/15,1,11/28/14,1,1/17/13,1,2/4/11,1,5/5/10,1
111111,15088330,4/7/10,1,3/13/08,1,,,,,,
111111,19169004,1/28/16,1,7/17/14,1,6/9/14,1,2/27/14,1,5/14/13,1
111111,25815983,12/10/08,1,11/13/08,1,3/31/08,1,3/13/08,1,8/1/06,1
111111,25835451,4/7/10,1,12/9/08,1,3/13/08,1,,,,
111111,15131299,6/23/16,1,8/19/13,1,1/31/12,1,3/14/08,1,,
111111,15917769,6/23/16,1,3/15/11,1,3/14/08,1,,,,
111111,15942523,3/14/08,1,,,,,,,,
111111,19212189,12/17/15,1,4/7/15,1,11/21/13,1,,,,
111111,19245475,11/21/13,1,,,,,,,,
111111,88877115,3/2/15,1,2/13/14,1,11/21/13,1,,,,
111111,88935291,11/21/13,1,,,,,,,,
111111,89045610,8/19/16,1,11/21/13,1,,,,,,
111111,93440569,11/21/13,1,,,,,,,,
111111,9596873,11/5/14,1,11/21/13,1,,,,,,
111111,96438751,11/21/13,1,,,,,,,,
111111,96648488,11/21/13,1,,,,,,,,
111111,96649302,11/21/13,1,,,,,,,,
111111,14058697,3/14/08,1,,,,,,,,
111111,14060260,3/14/08,1,,,,,,,,
111111,25907533,3/14/08,1,,,,,,,,
111111,88948978,9/17/08,1,3/14/08,1,,,,,,
111111,10233975,3/14/08,1,,,,,,,,
111111,15232655,4/27/09,1,3/14/08,1,,,,,,
111111,15926102,7/22/15,1,1/5/13,1,3/14/08,1,,,,
111111,96068465,3/14/08,1,,,,,,,,
111111,11570807,6/6/13,1,3/17/08,6,,,,,,
111111,12472278,8/14/15,1,11/17/11,1,5/23/11,1,8/12/10,1,7/7/10,1
111111,10170192,3/17/08,1,,,,,,,,
111111,10188039,3/17/08,1,,,,,,,,
111111,12520270,6/4/16,1,12/28/15,1,3/17/08,1,,,,
111111,15952194,2/21/12,1,3/17/08,1,,,,,,
111111,19157995,2/22/13,6,4/2/08,6,3/17/08,8,8/1/06,8,,0
111111,26030425,11/11/08,1,3/17/08,1,,,,,,
111111,90584336,6/8/10,1,3/17/08,1,,,,,,
111111,90584337,3/17/08,1,,,,,,,,
111111,15117947,2/7/11,1,,,,,,,,
111111,88965343,2/7/11,1,,,,,,,,
111111,89022338,9/10/14,1,8/1/11,1,2/7/11,1,,,,
111111,19208029,2/7/11,1,,,,,,,,
111111,20939657,2/7/11,1,,,,,,,,
111111,22717466,10/27/16,4,2/15/16,6,10/17/11,10,2/7/11,6,,
111111,10368388,2/7/11,1,,,,,,,,
111111,12117087,3/4/14,1,1/7/14,1,11/6/13,1,3/6/13,1,2/3/12,1
111111,12534993,3/11/08,1,,,,,,,,
111111,96068066,3/11/08,1,,,,,,,,
111111,9596070,5/25/16,4,5/19/16,4,4/25/16,1,4/15/16,4,3/14/16,1
111111,10293954,7/11/13,1,5/7/09,1,5/2/08,1,3/11/08,1,,
111111,10372542,8/28/15,1,8/30/08,1,3/11/08,1,,,,
111111,10320234,7/9/10,2,,,,,,,,
111111,10351312,7/9/10,2,,,,,,,,
111111,12482399,7/9/10,1,,,,,,,,
111111,15927251,11/24/10,1,7/9/10,1,,,,,,
111111,19253028,7/9/10,4,,,,,,,,
111111,25758321,7/9/10,1,,,,,,,,
111111,10463267,3/11/08,1,,,,,,,,
111111,15831644,6/22/15,1,8/1/08,1,3/11/08,1,,,,
111111,19201445,3/22/13,1,12/31/12,1,7/3/12,1,3/13/12,1,1/31/12,1
111111,24233099,11/2/16,1,10/20/15,1,2/12/15,1,3/4/14,1,12/14/13,1
111111,25904969,4/18/16,1,1/23/16,2,1/21/16,2,10/21/15,2,9/1/15,2
111111,93744252,3/11/08,1,,,,,,,,
111111,94853865,3/11/08,1,,,,,,,,
111111,19237058,7/6/11,2,7/12/10,1,7/9/10,1,,,,
111111,19180190,7/9/10,1,,,,,,,,
111111,19241868,1/7/14,2,4/5/11,2,3/30/11,2,2/2/11,2,2/1/11,2
111111,19241875,9/5/13,2,5/23/12,2,12/5/11,2,8/2/11,2,4/12/11,2
111111,15832091,10/22/13,1,2/22/11,1,,0,,0,,0
111111,92158945,4/2/12,1,,,,,,,,
111111,15939132,4/2/12,1,,,,,,,,
111111,15751524,9/22/14,1,3/12/08,1,,,,,,
111111,15808430,2/10/16,1,3/29/12,1,3/12/08,1,,,,
111111,18043965,3/12/08,1,,,,,,,,
111111,88982659,3/12/08,1,,,,,,,,
111111,15220226,2/17/11,1,6/12/08,1,3/12/08,1,10/31/07,1,,0
111111,17113070,3/12/08,1,,,,,,,,
111111,19148484,3/12/08,4,,,,,,,,
111111,25877162,1/23/10,1,7/13/09,1,11/13/08,1,9/19/08,1,5/23/08,1
111111,88985256,3/12/08,1,,,,,,,,
